"","Estado","Municipio","Colonia","id"
"2230","PUEBLA","PUEBLA","EL RINCON","PU.PU.EC"
"2231","PUEBLA","PUEBLA","VILLAS LOS VIVEROS","PU.PU.VH"
"2232","PUEBLA","PUEBLA","EL ENCANTO IV","PU.PU.EV"
"2233","PUEBLA","PUEBLA","VILLAS DE ROMERO","PU.PU.VM"
"2234","PUEBLA","PUEBLA","LA LADRILLERA","PU.PU.FL"
"2235","PUEBLA","PUEBLA","VILLAS CRISTO REY","PU.PU.VY"
"2236","PUEBLA","PUEBLA","VILLAS INDEPENDENCIA","PU.PU.VN"
"2237","PUEBLA","PUEBLA","LOMAS CRUZ DEL SUR","PU.PU.GL"
"2238","PUEBLA","PUEBLA","VILLA DEL ENCANTO  SECCION 1 - SECCION 2","PU.PU.VJ"
"2239","PUEBLA","PUEBLA","VILLA EL ENCANTO","PU.PU.VK"
"2240","PUEBLA","PUEBLA","VILLA EL ENCANTO III","PU.PU.VQ"
"2241","PUEBLA","PUEBLA","JARDINES DE SAN JERONIMO","PU.PU.JR"
"2242","PUEBLA","PUEBLA","SAN JUAN","PU.PU.SQ"
"2243","PUEBLA","PUEBLA","XILOTZINI","PU.PU.XX"
"2244","PUEBLA","PUEBLA","SAN CRISTOBAL TULCINGO CALERAS","PU.PU.SV"
"2245","PUEBLA","PUEBLA","BANCO DE MATERIAL","PU.PU.BA"
"2246","PUEBLA","PUEBLA","LOMA ENCANTADA -3A SECCION XILOTZONI","PU.PU.HL"
"2247","PUEBLA","PUEBLA","COYOPOTRERO","PU.PU.CY"
"2248","PUEBLA","PUEBLA","SAN JOSE LA CAÑADA","PU.PU.SW"
"2249","PUEBLA","PUEBLA","RINCON DE LOS VIVEROS","PU.PU.RV"
"2250","PUEBLA","PUEBLA","CAMPESTRE COVADONGA","PU.PU.CM"
"2251","PUEBLA","PUEBLA","LAS MAGNOLIAS","PU.PU.DS"
"2252","PUEBLA","PUEBLA","TORRES COVADONGA","PU.PU.TO"
"2253","PUEBLA","PUEBLA","NUEVA AURORA CALERAS","PU.PU.NN"
"2254","PUEBLA","PUEBLA","AGRICOLA IGNACIO ZARAGOZA","PU.PU.AI"
"2255","PUEBLA","PUEBLA","AMPLIACION COYOPOTRERO","PU.PU.AC"
"2256","PUEBLA","PUEBLA","EL MINERAL","PU.PU.EM"
"2257","PUEBLA","PUEBLA","CRUZ DEL SUR","PU.PU.CD"
"2258","PUEBLA","CUAUTLANCINGO","FLAMENCO","PU.CU.FL"
"2259","PUEBLA","CUAUTLANCINGO","COL FUERTE DE GUADALUPE","PU.CU.CF"
"2260","PUEBLA","CUAUTLANCINGO","VILLAS SANTORINI","PU.CU.VW"
"2261","PUEBLA","CUAUTLANCINGO","SAN GABRIEL","PU.CU.SP"
"2262","PUEBLA","CUAUTLANCINGO","QUETZAL","PU.CU.QE"
"2263","PUEBLA","CUAUTLANCINGO","TUCAN","PU.CU.TF"
"2264","PUEBLA","CUAUTLANCINGO","VENTANA DEL ANGEL","PU.CU.VX"
"2265","PUEBLA","CUAUTLANCINGO","CALTIARE TERRANIA","PU.CU.CN"
"2266","PUEBLA","CUAUTLANCINGO","DE NUEVO LEON","PU.CU.DE"
"2267","PUEBLA","CUAUTLANCINGO","MAGNOLIAS","PU.CU.MG"
"2268","PUEBLA","CUAUTLANCINGO","SAN ANGEL INN","PU.CU.SQ"
"2269","PUEBLA","CUAUTLANCINGO","LA TRINIDAD","PU.CU.LN"
"2270","PUEBLA","CUAUTLANCINGO","PRIVADA REAL DE PALMAS","PU.CU.PI"
"2271","PUEBLA","CUAUTLANCINGO","EL SAUCE","PU.CU.ES"
"2272","PUEBLA","CUAUTLANCINGO","URBALIA","PU.CU.UR"
"2273","PUEBLA","CUAUTLANCINGO","LAS LUNAS","PU.CU.LD"
"2274","PUEBLA","CUAUTLANCINGO","SANTA ROSA II","PU.CU.SW"
"2275","PUEBLA","CUAUTLANCINGO","LOMAS DE SAN AGUSTIN IV","PU.CU.LG"
"2276","PUEBLA","CUAUTLANCINGO","SIERRA BLANCA","PU.CU.SX"
"2277","PUEBLA","CUAUTLANCINGO","VILLAS DE SAN FACUNDO II","PU.CU.VY"
"2278","PUEBLA","CUAUTLANCINGO","PUERTO MADERO","PU.CU.PE"
"2279","PUEBLA","CUAUTLANCINGO","LA CUMBRE 4","PU.CU.LH"
"2280","PUEBLA","CUAUTLANCINGO","SAN MATEO","PU.CU.SY"
"2281","PUEBLA","CUAUTLANCINGO","SAN JOAQUIN II","PU.CU.AJ"
"2282","PUEBLA","CUAUTLANCINGO","QUECHOLANTLA","PU.CU.QC"
"2283","PUEBLA","CUAUTLANCINGO","ORMA FORJADORES","PU.CU.OR"
"2284","PUEBLA","CUAUTLANCINGO","ZAYOLAN II","PU.CU.ZZ"
"2285","PUEBLA","CUAUTLANCINGO","VILLAS ALDAMA","PU.CU.BV"
"2286","PUEBLA","CUAUTLANCINGO","VILLAS MEDITERRANEO","PU.CU.CV"
"2287","PUEBLA","CUAUTLANCINGO","BUGAMBILIAS","PU.CU.BG"
"2288","PUEBLA","CUAUTLANCINGO","HACIENDA EL PALMAR","PU.CU.HC"
"2289","PUEBLA","CUAUTLANCINGO","SAN CRISTOBAL","PU.CU.BC"
"2290","PUEBLA","CUAUTLANCINGO","IPANEMA","PU.CU.IP"
"2291","PUEBLA","CUAUTLANCINGO","JOSE MIGUEL","PU.CU.JO"
"2292","PUEBLA","CUAUTLANCINGO","LOS FRAILES","PU.CU.LK"
"2293","PUEBLA","CUAUTLANCINGO","VILLAS SAN JOSE II","PU.CU.DV"
"2294","PUEBLA","CUAUTLANCINGO","MALLORCA","PU.CU.ML"
"2295","PUEBLA","CUAUTLANCINGO","LOS CEREZOS","PU.CU.LP"
"2296","PUEBLA","CUAUTLANCINGO","LA CONCEPCION","PU.CU.LV"
"2297","PUEBLA","CUAUTLANCINGO","SANTA MARIA","PU.CU.BM"
"2298","PUEBLA","CUAUTLANCINGO","SAN DIEGO LOS SAUCES 5A","PU.CU.AD"
"2299","PUEBLA","CUAUTLANCINGO","VILLAS SANTA MONICA","PU.CU.FV"
"2300","PUEBLA","CUAUTLANCINGO","PASEOS DEL PILAR","PU.CU.PD"
"2301","PUEBLA","CUAUTLANCINGO","VILLAS SAN PEDRO","PU.CU.GV"
"2302","PUEBLA","CUAUTLANCINGO","RDCIAL SAN JORGE","PU.CU.RD"
"2303","PUEBLA","CUAUTLANCINGO","DESARROLLO ATLATENCO","PU.CU.DS"
"2304","PUEBLA","CUAUTLANCINGO","REAL DE CATORCE","PU.CU.RC"
"2305","PUEBLA","CUAUTLANCINGO","ALBATROS","PU.CU.AT"
"2306","PUEBLA","CUAUTLANCINGO","BIOSEN LUXURY HOMES","PU.CU.BI"
"2307","PUEBLA","CUAUTLANCINGO","COLORINES","PU.CU.CD"
"2308","PUEBLA","CUAUTLANCINGO","LA CONCORDIA","PU.CU.LW"
"2309","PUEBLA","CUAUTLANCINGO","LA HERRADURA","PU.CU.LX"
"2310","PUEBLA","CUAUTLANCINGO","VILLAS DALI","PU.CU.HV"
"2311","PUEBLA","CUAUTLANCINGO","LOMAS DE SAN AGUSTIN III","PU.CU.BL"
"2312","PUEBLA","CUAUTLANCINGO","CALTIARE MARALAI","PU.CU.CG"
"2313","PUEBLA","CUAUTLANCINGO","COLIBRI","PU.CU.CJ"
"2314","PUEBLA","CUAUTLANCINGO","ARCOIRIS","PU.CU.AO"
"2315","PUEBLA","CUAUTLANCINGO","EL LLANO","PU.CU.EO"
"2316","PUEBLA","CUAUTLANCINGO","AMPLIACION FUERTE DE GUADALUPE","PU.CU.AP"
"2317","PUEBLA","CUAUTLANCINGO","RDCIAL BAMBU 2","PU.CU.RI"
"2318","PUEBLA","CUAUTLANCINGO","ALCE RDCIAL","PU.CU.AE"
"2319","PUEBLA","CUAUTLANCINGO","VISTAS DEL VOLCAN RDCIAL","PU.CU.IV"
"2320","PUEBLA","CUAUTLANCINGO","LA VIA","PU.CU.JV"
"2321","PUEBLA","CUAUTLANCINGO","4 CAMINOS","PU.CU.4C"
"2322","PUEBLA","PUEBLA","MIGUEL NEGRETE","PU.PU.MG"
"2323","PUEBLA","CUAUTLANCINGO","RDCIAL BAMBU","PU.CU.RB"
"2324","PUEBLA","CUAUTLANCINGO","BOSQUES DE SAN LORENZO","PU.CU.BQ"
"2325","PUEBLA","CUAUTLANCINGO","SAN ISIDRO RDCIAL","PU.CU.AI"
"2326","PUEBLA","CUAUTLANCINGO","KUNEM TWO","PU.CU.KK"
"2327","PUEBLA","CUAUTLANCINGO","SEGOYA RDCIAL","PU.CU.AS"
"2328","PUEBLA","CUAUTLANCINGO","MUSKOKA RDCIAL","PU.CU.MU"
"2329","PUEBLA","CUAUTLANCINGO","SAN AGUSTIN","PU.CU.BA"
"2330","PUEBLA","CUAUTLANCINGO","ARBOLEDA SAN DIEGO","PU.CU.AG"
"2331","PUEBLA","CUAUTLANCINGO","REAL DEL BOSQUE 2","PU.CU.RQ"
"2332","PUEBLA","PUEBLA","LA VEGA","PU.PU.AV"
"2333","PUEBLA","CUAUTLANCINGO","LA TRINIDAD CHAUTENCO","PU.CU.BT"
"2334","PUEBLA","CUAUTLANCINGO","LOMAS DE TARANGO","PU.CU.DL"
"2335","PUEBLA","CUAUTLANCINGO","EX HDA URANGA","PU.CU.EX"
"2336","PUEBLA","CUAUTLANCINGO","LA NORIA III","PU.CU.BN"
"2337","PUEBLA","CUAUTLANCINGO","VILLAS LA ESCONDIDA","PU.CU.KV"
"2338","PUEBLA","CUAUTLANCINGO","JARDINES","PU.CU.JA"
"2339","PUEBLA","CUAUTLANCINGO","ESTRELLAS DEL MAR","PU.CU.ED"
"2340","PUEBLA","CUAUTLANCINGO","LA NORIA II","PU.CU.DN"
"2341","PUEBLA","CUAUTLANCINGO","EJIDO DE CHAUTENCO","PU.CU.EJ"
"2342","PUEBLA","CUAUTLANCINGO","FRACC VILLAS LISBOA","PU.CU.FA"
"2343","PUEBLA","CUAUTLANCINGO","VILLAS SAN ANTONIO","PU.CU.MV"
"2344","PUEBLA","CUAUTLANCINGO","VILLAS SAN FRANCISCO","PU.CU.NV"
"2345","PUEBLA","CUAUTLANCINGO","REAL DEL BOSQUE","PU.CU.RU"
"2346","PUEBLA","CUAUTLANCINGO","VILLAS SAN JOSE","PU.CU.OV"
"2347","PUEBLA","CUAUTLANCINGO","HDA SAN JOAQUIN","PU.CU.HN"
"2348","PUEBLA","CUAUTLANCINGO","SAN JOAQUIN I","PU.CU.BJ"
"2349","PUEBLA","CUAUTLANCINGO","CITLALI","PU.CU.CK"
"2350","PUEBLA","CUAUTLANCINGO","ARBOLEDAS DE SAN DIEGO I","PU.CU.AF"
"2351","PUEBLA","CUAUTLANCINGO","LAS CASCADAS","PU.CU.FS"
"2352","PUEBLA","CUAUTLANCINGO","CUAUTLANCINGO","PU.CU.CQ"
"2353","PUEBLA","CUAUTLANCINGO","EUCALIPTOS","PU.CU.EU"
"2354","PUEBLA","CUAUTLANCINGO","VILLAS DE SAN JUAN","PU.CU.PV"
"2355","PUEBLA","CUAUTLANCINGO","VILLAS PARAISO","PU.CU.QV"
"2356","PUEBLA","CUAUTLANCINGO","VILLA CIPRES (ANTES DEL REY)","PU.CU.RV"
"2357","PUEBLA","CUAUTLANCINGO","VILLAS CASCO VIEJO","PU.CU.TV"
"2358","PUEBLA","CUAUTLANCINGO","SAN LUIS","PU.CU.GL"
"2359","PUEBLA","CUAUTLANCINGO","ANGELES","PU.CU.AH"
"2360","PUEBLA","CUAUTLANCINGO","HACIENDA SAN CARLOS","PU.CU.HI"
"2361","PUEBLA","CUAUTLANCINGO","EL CARMEN","PU.CU.EM"
"2362","PUEBLA","CUAUTLANCINGO","VILLAS URANGA","PU.CU.UV"
"2363","PUEBLA","CUAUTLANCINGO","AMEYAL RESIDENCIAL","PU.CU.AY"
"2364","PUEBLA","CUAUTLANCINGO","LA NORIA","PU.CU.FN"
"2365","PUEBLA","CUAUTLANCINGO","VILLAS LOS DURAZNOS","PU.CU.WV"
"2366","PUEBLA","CUAUTLANCINGO","VILLAS DE SAN FACUNDO","PU.CU.XV"
"2367","PUEBLA","CUAUTLANCINGO","LOS LAURELES","PU.CU.HL"
"2368","PUEBLA","CUAUTLANCINGO","CAMPESTRE SANTA PATRICIA","PU.CU.CW"
"2369","PUEBLA","CUAUTLANCINGO","RINCON DE SAN LORENZO","PU.CU.RN"
"2370","PUEBLA","CUAUTLANCINGO","SAN MIGUEL","PU.CU.DM"
"2371","PUEBLA","CUAUTLANCINGO","VILLAS DE LA HACIENDA","PU.CU.YV"
"2372","PUEBLA","CUAUTLANCINGO","LOS ALCATRACES","PU.CU.IL"
"2373","PUEBLA","CUAUTLANCINGO","VILLAS SAN LORENZO II","PU.CU.ZV"
"2374","PUEBLA","CUAUTLANCINGO","ZAYOLAN III","PU.CU.ZA"
"2375","PUEBLA","CUAUTLANCINGO","QUINTA REAL","PU.CU.QI"
"2376","PUEBLA","CUAUTLANCINGO","PORTO ALEGRE","PU.CU.PL"
"2377","PUEBLA","CUAUTLANCINGO","MEXICO-PUEBLA","PU.CU.ME"
"2378","PUEBLA","CUAUTLANCINGO","LOMAS DE SAN AGUSTIN II","PU.CU.JL"
"2379","PUEBLA","CUAUTLANCINGO","LOMAS DE SAN AGUSTIN ","PU.CU.KL"
"2380","PUEBLA","CUAUTLANCINGO","VILLAS DEL MARQUEZ","PB.PB.AC"
"2381","PUEBLA","CUAUTLANCINGO","HACIENDA LAS AMERICAS","PU.CU.HM"
"2382","PUEBLA","CUAUTLANCINGO","SAN CHARBEL","PU.CU.DC"
"2383","PUEBLA","CUAUTLANCINGO","VILLAS SAN LORENZO","PB.PB.AD"
"2384","PUEBLA","CUAUTLANCINGO","SANTA MONICA","PU.CU.FM"
"2385","PUEBLA","CUAUTLANCINGO","CURITIBA","PU.CU.FC"
"2386","PUEBLA","CUAUTLANCINGO","LOS OLIVOS","PU.CU.NL"
"2387","PUEBLA","CUAUTLANCINGO","BOSQUE REAL ","PU.CU.BR"
"2388","PUEBLA","CUAUTLANCINGO","TRIBECA","PU.CU.TR"
"2389","PUEBLA","CUAUTLANCINGO","ZAYOLAN I","PU.CU.ZY"
"2390","PUEBLA","CUAUTLANCINGO","VILLAS TORRES BODET","PB.PB.AE"
"2391","PUEBLA","CUAUTLANCINGO","LOMAS DE ZAYAVEDRA","PU.CU.QL"
"2392","PUEBLA","CUAUTLANCINGO","VILLAS MIRO","PB.PB.AF"
"2393","PUEBLA","CUAUTLANCINGO","VILLAS PIRULES","PB.PB.AG"
"2394","PUEBLA","CUAUTLANCINGO","ALCATRACES","PU.CU.DA"
"2395","PUEBLA","CUAUTLANCINGO","EL CORTIJO","PU.CU.EF"
"2396","PUEBLA","CUAUTLANCINGO","LOS ANGELES","PU.CU.UL"
"2397","PUEBLA","CUAUTLANCINGO","NUEVO LEON","PU.CU.NE"
"2398","PUEBLA","CUAUTLANCINGO","MARI CONCHIS (FRACC CONCHIS)","PU.CU.MH"
"2399","PUEBLA","CUAUTLANCINGO","LUCERO","PU.CU.WL"
"2400","PUEBLA","CUAUTLANCINGO","LOS ENCINOS","PU.CU.YL"
"2401","PUEBLA","CUAUTLANCINGO","MONTE CARLO","PU.CU.MT"
"2402","PUEBLA","CUAUTLANCINGO","VILLAS ALCANFORES","PB.PB.AH"
"2403","PUEBLA","CUAUTLANCINGO","LOS VIRREYES","PU.CU.ZL"
"2404","PUEBLA","CUAUTLANCINGO","LAS TROJES ALMECATLA","PU.CU.GS"
"2405","PUEBLA","CUAUTLANCINGO","PALMAS","PU.CU.PB"
"2406","PUEBLA","CUAUTLANCINGO","UNION Y PROGRESO","PU.CU.UN"
"2407","PUEBLA","CUAUTLANCINGO","LOS OCOTES","PB.PB.AI"
"2408","PUEBLA","CUAUTLANCINGO","RINCONADA MANANTIALES","PU.CU.RM"
"2409","PUEBLA","CUAUTLANCINGO","SANTA CECILIA","PU.CU.GC"
"2410","PUEBLA","CUAUTLANCINGO","XEL-HUA II","PU.CU.XH"
"2411","PUEBLA","CUAUTLANCINGO","VILLAS QUETZALCOATL II","PB.PB.AJ"
"2412","PUEBLA","CUAUTLANCINGO","MONTECARLO","PU.CU.MB"
"2413","PUEBLA","CUAUTLANCINGO","QUETZALCOATL","PU.CU.QT"
"2414","PUEBLA","CUAUTLANCINGO","MALINALI","PU.CU.MD"
"2415","PUEBLA","CUAUTLANCINGO","VILLAS CHAUTENCO","PB.PB.AK"
"2416","PUEBLA","CUAUTLANCINGO","GALAXIA ALMECATLA","PU.CU.GA"
"2417","PUEBLA","PUEBLA","SANTA ELENA","PU.PU.SX"
"2418","PUEBLA","PUEBLA","LOMAS DE SAN SALVADOR TEPEXCO","PU.PU.IL"
"2419","PUEBLA","PUEBLA","SAN JOSE LOS CERRITOS","PU.PU.SY"
"2420","PUEBLA","PUEBLA","ALIANZA POPULAR","PU.PU.AN"
"2421","PUEBLA","PUEBLA","LA CIENEGA","PU.PU.BC"
"2422","PUEBLA","PUEBLA","GUADALUPE VICTORIA","PU.PU.GD"
"2423","PUEBLA","PUEBLA","REAL DE SAN GREGORIO","PU.PU.RJ"
"2424","PUEBLA","PUEBLA","JORGE MURAD 5TA SECCION","PU.PU.JG"
"2425","PUEBLA","PUEBLA","VILLA FRONTERA","PU.PU.VW"
"2426","PUEBLA","PUEBLA","SAN SEBASTIAN DE APARICIO","PU.PU.SZ"
"2427","PUEBLA","PUEBLA","20 DE NOVIEMBRE","PU.PU.2D"
"2428","PUEBLA","PUEBLA","EL CONDE","PU.PU.ED"
"2429","PUEBLA","PUEBLA","SAN PABLO XOCHIMEHUACAN","PU.PU.BP"
"2430","PUEBLA","PUEBLA","AMPLIACION EL CONDE","PU.PU.AO"
"2431","PUEBLA","PUEBLA","EL DIVINO SALVADOR DE SAN SALVADOR TEPEXCO","PU.PU.ES"
"2432","PUEBLA","PUEBLA","MIRAVALLE","PU.PU.MR"
"2433","PUEBLA","PUEBLA","TERRENO BALDIO","PU.PU.TR"
"2434","PUEBLA","PUEBLA","LA CONDESA","PU.PU.DC"
"2435","PUEBLA","PUEBLA","SAN JOSE EL CONDE","PU.PU.AJ"
"2436","PUEBLA","PUEBLA","NUEVO MILENIO","PU.PU.NU"
"2437","PUEBLA","PUEBLA","LOMAS 5 DE MAYO","PU.PU.JL"
"2438","PUEBLA","PUEBLA","SAN BARTOLOME","PU.PU.AB"
"2439","PUEBLA","PUEBLA","CUAUHTEMOC","PU.PU.CH"
"2440","PUEBLA","PUEBLA","REVOLUCION MEXICANA","PU.PU.RU"
"2441","PUEBLA","PUEBLA","ESTACION NUEVA","PU.PU.EU"
"2442","PUEBLA","PUEBLA","MOCTEZUMA","PU.PU.MC"
"2443","PUEBLA","PUEBLA","16 DE SEPTIEMBRE","PU.PU.1D"
"2444","PUEBLA","PUEBLA","VISTA HERMOSA","PU.PU.VX"
"2445","PUEBLA","PUEBLA","ITURBIDE","PU.PU.IT"
"2446","PUEBLA","PUEBLA","JESUS GARCIA CORONA","PU.PU.JE"
"2447","PUEBLA","PUEBLA","JOSE MARIA MORELOS","PU.PU.JM"
"2448","PUEBLA","PUEBLA","MEXICO 83","PU.PU.ME"
"2449","PUEBLA","PUEBLA","SANTA BARBARA - POLIDEPORTIVO","PU.PU.CB"
"2450","PUEBLA","PUEBLA","FIDEL VELAZQUEZ","PU.PU.FD"
"2451","PUEBLA","PUEBLA","SANTA MARIA","PU.PU.BM"
"2452","PUEBLA","PUEBLA","IGNACIO MARISCAL","PU.PU.IA"
"2453","PUEBLA","PUEBLA","LA VISTA NORTE","PU.PU.BV"
"2454","PUEBLA","PUEBLA","ROSAS DEL TEPEYAC","PU.PU.RT"
"2455","PUEBLA","PUEBLA","AMPLIACION MIRAVALLE","PU.PU.AE"
"2456","PUEBLA","PUEBLA","BENITO JUAREZ","PU.PU.BE"
"2457","PUEBLA","PUEBLA","NUEVA SAN SALVADOR","PU.PU.NE"
"2458","PUEBLA","PUEBLA","XANENETLA","PU.PU.XA"
"2459","PUEBLA","PUEBLA","BARRANCA HONDA","PU.PU.BR"
"2460","PUEBLA","PUEBLA","VALLE DE GUADALUPE","PU.PU.VZ"
"2461","PUEBLA","PUEBLA","SAN FRANCISCO","PU.PU.AF"
"2462","PUEBLA","PUEBLA","EL ALTO","PU.PU.EH"
"2463","PUEBLA","PUEBLA","NACIONES UNIDAS","PU.PU.NA"
"2464","PUEBLA","PUEBLA","ALEXA","PU.PU.AD"
"2465","PUEBLA","PUEBLA","LOS IDOLOS","PU.PU.KL"
"2466","PUEBLA","PUEBLA","HIDALGO","PU.PU.HI"
"2467","PUEBLA","PUEBLA","LA ROSA","PU.PU.DR"
"2468","PUEBLA","PUEBLA","BANAMEX","PU.PU.BN"
"2469","PUEBLA","PUEBLA","OBRERO Y CAMPESINA","PU.PU.OE"
"2470","PUEBLA","PUEBLA","CORREDOR INDUSTRIAL LA CIENEGA","PU.PU.CE"
"2471","PUEBLA","PUEBLA","LOMAS DE LORETO","PU.PU.NL"
"2472","PUEBLA","PUEBLA","ARBOLEDAS DE GUADALUPE","PU.PU.AU"
"2473","PUEBLA","PUEBLA","13 DE ABRIL","PU.PU.1E"
"2474","PUEBLA","PUEBLA","PLAZAS DE GUADALUPE","PU.PU.PS"
"2475","PUEBLA","PUEBLA","ROMA","PU.PU.RM"
"2476","PUEBLA","PUEBLA","LORETO","PU.PU.OL"
"2477","PUEBLA","PUEBLA","DIEZ DE MAYO","PU.PU.DI"
"2478","PUEBLA","PUEBLA","FUENTES DE SAN APARICIO","PU.PU.FE"
"2479","PUEBLA","PUEBLA","SAN APARICIO","PU.PU.KA"
"2480","PUEBLA","PUEBLA","RINCON SAN APARICIO","PU.PU.RP"
"2481","PUEBLA","PUEBLA","ARBOLEDAS DE GUADALUPE SECCION FUENTES","PU.PU.AH"
"2482","PUEBLA","PUEBLA","UNIDAD MAGISTERIAL MEXICO 68","PU.PU.UU"
"2483","PUEBLA","PUEBLA","VILLA VERDE 2","PU.PU.CV"
"2484","PUEBLA","PUEBLA","DISTRIBUIDOR VIAL CARMEN SERDAN","PU.PU.DT"
"2485","PUEBLA","PUEBLA","BOSQUES 5 DE FEBRERO","PU.PU.BO"
"2486","PUEBLA","PUEBLA","RESIDENCIAL SANTA MARIA","PU.PU.RK"
"2487","PUEBLA","PUEBLA","SANTA MARIA LA RIVERA","PU.PU.DM"
"2488","PUEBLA","PUEBLA","CLOTILDE TORRES","PU.PU.CT"
"2489","PUEBLA","PUEBLA","VILLA PARAISO","PU.PU.DV"
"2490","PUEBLA","PUEBLA","LAS SONATAS","PU.PU.FS"
"2491","PUEBLA","PUEBLA","RESURRECCION","PU.PU.RQ"
"2492","PUEBLA","PUEBLA","TRES DE MAYO","PU.PU.TS"
"2493","PUEBLA","PUEBLA","SANTA ROSA","PU.PU.GR"
"2494","PUEBLA","PUEBLA","PUEBLA 2000","PU.PU.PB"
"2495","PUEBLA","PUEBLA","RESIDENCIAL SANTA ROSA","PU.PU.RW"
"2496","PUEBLA","PUEBLA","MARAVILLAS","PU.PU.MA"
"2497","PUEBLA","PUEBLA","RENACIMIENTO","PU.PU.RX"
"2498","PUEBLA","PUEBLA","RINCON DE LORETO","PU.PU.RY"
"2499","PUEBLA","PUEBLA","RESIDENCIAL LOS FUERTES","PU.PU.RZ"
"2500","PUEBLA","PUEBLA","ADOLFO LOPEZ MATEOS","PU.PU.AZ"
"2501","PUEBLA","PUEBLA","18 DE JUNIO - NUEVA SAN SALVADOR","PU.PU.1J"
"2502","PUEBLA","PUEBLA","VILLA ESCONDIDA","PU.PU.GV"
"2503","PUEBLA","PUEBLA","EL CHAMIZAL","PU.PU.EZ"
"2504","PUEBLA","PUEBLA","XAXALPA GUADALUPE","PU.PU.XL"
"2505","PUEBLA","PUEBLA","RANCHO GUADALUPE","PU.PU.HR"
"2506","PUEBLA","PUEBLA","CENTRAL DE ABASTO","PU.PU.CF"
"2507","PUEBLA","PUEBLA","VILLA MARGARITA GARCIA","PU.PU.HV"
"2508","PUEBLA","PUEBLA","NUEVO PARAISO","PU.PU.NV"
"2509","PUEBLA","PUEBLA","VENUSTIANO CARRANZA","PU.PU.IV"
"2510","PUEBLA","PUEBLA","GUADALUPE EL CONDE","PU.PU.GP"
"2511","PUEBLA","PUEBLA","SEDA MONSANTO","PU.PU.GS"
"2512","PUEBLA","PUEBLA","AMPLIACION SEDA MONSANTO","PU.PU.AK"
"2513","PUEBLA","PUEBLA","XALPATLA","PU.PU.XP"
"2514","PUEBLA","PUEBLA","SOLIDARIDAD NACIONAL","PU.PU.HS"
"2515","PUEBLA","PUEBLA","LA CANDELARIA","PU.PU.GC"
"2516","PUEBLA","PUEBLA","MONTE ALBAN","PU.PU.MN"
"2517","PUEBLA","PUEBLA","PARQUE INDUSTRIAL 5 DE MAYO","PU.PU.PQ"
"2518","PUEBLA","PUEBLA","AMANALCO","PU.PU.AQ"
"2519","PUEBLA","PUEBLA","SAN PEDRO","PU.PU.CP"
"2520","PUEBLA","PUEBLA","AMPLIACION REVOLUCION MEXICANA","PU.PU.AW"
"2521","PUEBLA","PUEBLA","ESMERALDA","PU.PU.EK"
"2522","PUEBLA","PUEBLA","EL PINAL","PU.PU.EP"
"2523","PUEBLA","PUEBLA","REAL DE GUADALUPE","PU.PU.IR"
"2524","PUEBLA","PUEBLA","LOMA LINDA","PU.PU.QL"
"2525","PUEBLA","PUEBLA","LAS HUERTAS","PU.PU.IS"
"2526","PUEBLA","PUEBLA","TECNOLOGICO","PU.PU.TC"
"2527","PUEBLA","PUEBLA","RINCON DEL BOSQUE","PU.PU.KR"
"2528","PUEBLA","PUEBLA","LA ACOCOTA","PU.PU.OA"
"2529","PUEBLA","PUEBLA","XONACA","PU.PU.XO"
"2530","PUEBLA","PUEBLA","HEROES DEL 5 DE MAYO","PU.PU.HO"
"2531","PUEBLA","PUEBLA","ALTOS SAN FRANCISCO","PU.PU.AY"
"2532","PUEBLA","PUEBLA","RESURGIMIENTO","PU.PU.NR"
"2533","PUEBLA","PUEBLA","BUENOS AIRES","PU.PU.BI"
"2534","PUEBLA","PUEBLA","CRISTOBAL COLON","PU.PU.CG"
"2535","PUEBLA","PUEBLA","LAS TORRES","PU.PU.KS"
"2536","PUEBLA","PUEBLA","VILLAS HUMBOLDT","PU.PU.JV"
"2537","PUEBLA","PUEBLA","PUEBLA","PU.PU.PC"
"2538","PUEBLA","PUEBLA","LUZ DEL ALBA","PU.PU.UL"
"2539","PUEBLA","PUEBLA","CINCO DE MAYO","PU.PU.CJ"
"2540","PUEBLA","PUEBLA","HUMBOLDT NORTE","PU.PU.HU"
"2541","PUEBLA","PUEBLA","OCOTLAN","PU.PU.OC"
"2542","PUEBLA","PUEBLA","ALDAMA","PU.PU.QA"
"2543","PUEBLA","PUEBLA","MIGUEL ALEMAN","PU.PU.MU"
"2544","PUEBLA","PUEBLA","LOS REMEDIOS","PU.PU.WL"
"2545","PUEBLA","PUEBLA","JORGE MURAD 3A SECCION","PU.PU.JU"
"2546","PUEBLA","PUEBLA","MALINTZI","PU.PU.MT"
"2547","PUEBLA","PUEBLA","VILLAS AZUCENAS","PU.PU.KV"
"2548","PUEBLA","PUEBLA","TEPEYAC","PU.PU.TY"
"2549","PUEBLA","PUEBLA","ANTURA EL MATTE","PU.PU.TA"
"2550","PUEBLA","PUEBLA","PIRACANTO","PU.PU.PN"
"2551","PUEBLA","PUEBLA","VILLAS DEL MARQUEZ","PU.PU.MV"
"2552","PUEBLA","PUEBLA","TORRES 475","PU.PU.TB"
"2553","PUEBLA","PUEBLA","VICENTE BUDIB","PU.PU.OV"
"2554","PUEBLA","PUEBLA","AMPLIACION MEXICO 83","PU.PU.UA"
