"","Estado","Municipio","Colonia","ids"
"4749","Puebla","Chalchicomula de Sesma","San Diego Texmelucan","PU.CH.ST"
"4750","Puebla","Chalchicomula de Sesma","San Juan Arcos Ojo de Agua","PU.CH.SA"
"4751","Puebla","Chalchicomula de Sesma","Jesús María","PU.CH.JM"
"4752","Puebla","Chalchicomula de Sesma","San Martín Ojo de Agua","PU.CH.SA"
"4753","Puebla","Chalchicomula de Sesma","El Veladero","PU.CH.EV"
"4754","Puebla","Chalchicomula de Sesma","Santa María Techachalco","PU.CH.ST"
"4755","Puebla","Chalchicomula de Sesma","San Pedro Concepción Candelaria (Candelaria)","PU.CH.S("
"4756","Puebla","Chalchicomula de Sesma","Santa Inés Borbolla","PU.CH.SB"
"4757","Puebla","Chalchicomula de Sesma","San Pedro Temamatla","PU.CH.ST"
"4758","Puebla","Chalchicomula de Sesma","Las Palmas","PU.CH.LP"
"4759","Puebla","Chalchicomula de Sesma","Maravillas","PU.CH.MM"
"4760","Puebla","Chalchicomula de Sesma","Concepción Oviedo (Rancho Viejo)","PU.CH.CV"
"4761","Puebla","Chalchicomula de Sesma","Dolores Buenpaís","PU.CH.DB"
"4762","Puebla","Chalchicomula de Sesma","Los Ricardos","PU.CH.LR"
"4763","Puebla","Chalchicomula de Sesma","Álvaro Obregón","PU.CH.ÁO"
"4764","Puebla","Chalchicomula de Sesma","Jesús Nazareno (Rancho Nuevo)","PU.CH.JN"
"4765","Puebla","Atzitzintla","Plan del Capulín","PU.AT.PC"
"4766","Puebla","Atzitzintla","Atzitzintla","PU.AT.AA"
"4767","Puebla","Atzitzintla","Santa Cruz Texmalaquilla","PU.AT.ST"
"4768","Puebla","Atzitzintla","San Manuel de la Sierra","PU.AT.SS"
"4769","Puebla","Atzitzintla","San Juan Huiloapan","PU.AT.SH"
"4770","Puebla","Atzitzintla","Paso Carretas","PU.AT.PC"
"4771","Puebla","Atzitzintla","Guadalupe Xochiloma","PU.AT.GX"
"4772","Puebla","Atzitzintla","Toluca","PU.AT.TT"
"4773","Puebla","Esperanza","Guadalupe Piletas (Puente Negro)","PU.ES.GN"
"4774","Puebla","Esperanza","Esperanza","PU.ES.EE"
"4775","Puebla","Esperanza","Otilio Montaño","PU.ES.OM"
"4776","Puebla","Esperanza","Santa Catarina los Reyes","PU.ES.SR"
"4777","Puebla","Esperanza","San José Cuyachapa","PU.ES.SC"
"4778","Puebla","Esperanza","San José Esperanza","PU.ES.SE"
"4779","Puebla","Esperanza","Guadalupe Potrero","PU.ES.GP"
"4780","Puebla","Esperanza","Boca del Monte","PU.ES.BM"
"4781","Puebla","Esperanza","San Antonio de Abajo","PU.ES.SA"
"4782","Puebla","Cañada Morelos","Morelos Cañada","PU.CA.MC"
"4783","Puebla","Cañada Morelos","San Miguel Cuesta Chica","PU.CA.SC"
"4784","Puebla","Cañada Morelos","Puerta Cañada","PU.CA.PC"
"4785","Puebla","Cañada Morelos","Los Garcías","PU.CA.LG"
"4786","Puebla","Cañada Morelos","Boca Nopal","PU.CA.BN"
"4787","Puebla","Cañada Morelos","Lázaro Cárdenas","PU.CA.LC"
"4788","Puebla","Cañada Morelos","Buena Vista","PU.CA.BV"
"4789","Puebla","Cañada Morelos","Cerro Gordo","PU.CA.CG"
"4790","Puebla","Cañada Morelos","La Soledad","PU.CA.LS"
"4791","Puebla","Cañada Morelos","San Antonio Soledad","PU.CA.SS"
"4792","Puebla","Cañada Morelos","Guadalupe Fresnal","PU.CA.GF"
"4793","Puebla","Cañada Morelos","Temaxcalapa","PU.CA.TT"
"4794","Puebla","Cañada Morelos","Tezuapan (San Isidro)","PU.CA.TI"
"4795","Puebla","Cañada Morelos","San José Ixtapa","PU.CA.SI"
"4796","Puebla","Tlanepantla","Santa Isabel Tlanepantla","PU.TL.ST"
"4797","Puebla","Tlanepantla","Tlanepantla","PU.TL.TT"
"4798","Puebla","Tochtepec","San Juan","PU.TO.SJ"
"4799","Puebla","Tochtepec","San Pedro","PU.TO.SP"
"4800","Puebla","Tochtepec","San Diego","PU.TO.SD"
"4801","Puebla","Tochtepec","Tochtepec","PU.TO.TT"
"4802","Puebla","Tochtepec","Cristo Rey","PU.TO.CR"
"4803","Puebla","Tochtepec","San Miguel","PU.TO.SM"
"4804","Puebla","Tochtepec","San Bartolome Tepetlacaltechco","PU.TO.ST"
"4805","Puebla","Tochtepec","San José Buenavista","PU.TO.SB"
"4806","Puebla","Tochtepec","San José la Nopalera","PU.TO.SN"
"4807","Puebla","Tochtepec","Veracrucito","PU.TO.VV"
"4808","Puebla","Tochtepec","El Potrero","PU.TO.EP"
"4809","Puebla","Tochtepec","Benito Juárez","PU.TO.BJ"
"4810","Puebla","Tochtepec","Los Ángeles Jagüey Blanco","PU.TO.LB"
"4811","Puebla","Tochtepec","San Lorenzo Ometepec","PU.TO.SO"
"4812","Puebla","Tochtepec","La Joya","PU.TO.LJ"
"4813","Puebla","Tochtepec","Ramirixtla","PU.TO.RR"
"4814","Puebla","Tochtepec","San Bernardo","PU.TO.SB"
"4815","Puebla","Tochtepec","La Virgen","PU.TO.LV"
"4816","Puebla","Tochtepec","Santa Cecilia","PU.TO.SC"
"4817","Puebla","Tochtepec","San Martín Caltenco","PU.TO.SC"
"4818","Puebla","Tochtepec","San José","PU.TO.SJ"
"4819","Puebla","Tochtepec","Bautista","PU.TO.BB"
"4820","Puebla","Tochtepec","Chipiltepec","PU.TO.CC"
"4821","Puebla","Atoyatempan","Atoyatempan","PU.AT.AA"
"4822","Puebla","Atoyatempan","San Salvador Atoyatempan","PU.AT.SA"
"4823","Puebla","Tepeyahualco de Cuauhtémoc","Tepeyahualco de Cuauhtémoc","PU.TE.TC"
"4824","Puebla","Tepeyahualco de Cuauhtémoc","Huacaltzingo","PU.TE.HH"
"4825","Puebla","Huitziltepec","Dolores Hidalgo","PU.HU.DH"
"4826","Puebla","Huitziltepec","Santa Clara Huitziltepec","PU.HU.SH"
"4827","Puebla","Huitziltepec","Santa Ana Coapan","PU.HU.SC"
"4828","Puebla","Molcaxac","Molcaxac","PU.MO.MM"
"4829","Puebla","Molcaxac","Santa Cruz Huitziltepec","PU.MO.SH"
"4830","Puebla","Molcaxac","San Andrés Mimiahuapan","PU.MO.SM"
"4831","Puebla","Molcaxac","San Luis Tehuizotla","PU.MO.ST"
"4832","Puebla","Molcaxac","San José de Gracia","PU.MO.SG"
"4833","Puebla","Xochitlán Todos Santos","Xochitlán","PU.XO.XX"
"4834","Puebla","Xochitlán Todos Santos","San Jerónimo Alfaro","PU.XO.SA"
"4835","Puebla","Xochitlán Todos Santos","Guadalupe","PU.XO.GG"
"4836","Puebla","Xochitlán Todos Santos","La Unión","PU.XO.LU"
"4837","Puebla","Xochitlán Todos Santos","Rancho Viejo","PU.XO.RV"
"4838","Puebla","Xochitlán Todos Santos","Buenos Aires","PU.XO.BA"
"4839","Puebla","Yehualtepec","Yehualtepec","PU.YE.YY"
"4840","Puebla","Yehualtepec","Llano Grande","PU.YE.LG"
"4841","Puebla","Yehualtepec","Ocotlán de Venustiano Carranza","PU.YE.OC"
"4842","Puebla","Yehualtepec","San Francisco Cuautla","PU.YE.SC"
"4843","Puebla","Yehualtepec","San Gabriel Tetzoyocan","PU.YE.ST"
"4844","Puebla","Yehualtepec","San Pedro Ascona","PU.YE.SA"
"4845","Puebla","Yehualtepec","Benito Juárez","PU.YE.BJ"
"4846","Puebla","Yehualtepec","Rancho Chico","PU.YE.RC"
"4847","Puebla","Yehualtepec","Agua Azul","PU.YE.AA"
"4848","Puebla","Yehualtepec","San Pedro el Chico","PU.YE.SC"
"4849","Puebla","Yehualtepec","San Mateo Tlacomulco","PU.YE.ST"
"4850","Puebla","Yehualtepec","El Zorrillal (San Isidro)","PU.YE.EI"
"4851","Puebla","Yehualtepec","Rancho Chico","PU.YE.RC"
"4852","Puebla","Yehualtepec","San Miguel Zozutla","PU.YE.SZ"
"4853","Puebla","Tlacotepec de Benito Juárez","Tlacotepec de Benito Juárez","PU.TL.TJ"
"4854","Puebla","Tlacotepec de Benito Juárez","San Lucas","PU.TL.SL"
"4855","Puebla","Tlacotepec de Benito Juárez","Tepazolco","PU.TL.TT"
"4856","Puebla","Tlacotepec de Benito Juárez","San José","PU.TL.SJ"
"4857","Puebla","Tlacotepec de Benito Juárez","José Huerta","PU.TL.JH"
"4858","Puebla","Tlacotepec de Benito Juárez","Tecaltzingo","PU.TL.TT"
"4859","Puebla","Tlacotepec de Benito Juárez","Los Marías","PU.TL.LM"
"4860","Puebla","Tlacotepec de Benito Juárez","Tlacuitlapan","PU.TL.TT"
"4861","Puebla","Tlacotepec de Benito Juárez","Pazoltepec","PU.TL.PP"
"4862","Puebla","Tlacotepec de Benito Juárez","San José Tlacuitlapan","PU.TL.ST"
"4863","Puebla","Tlacotepec de Benito Juárez","San José Buenavista","PU.TL.SB"
"4864","Puebla","Tlacotepec de Benito Juárez","San Marcos Tlacoyalco","PU.TL.ST"
"4865","Puebla","Tlacotepec de Benito Juárez","San Martín Esperilla","PU.TL.SE"
"4866","Puebla","Tlacotepec de Benito Juárez","La Columna","PU.TL.LC"
"4867","Puebla","Tlacotepec de Benito Juárez","Pericotepec","PU.TL.PP"
"4868","Puebla","Tlacotepec de Benito Juárez","Tepetlacolco","PU.TL.TT"
"4869","Puebla","Tlacotepec de Benito Juárez","Ignacio Zaragoza","PU.TL.IZ"
"4870","Puebla","Tlacotepec de Benito Juárez","Benito Juárez","PU.TL.BJ"
"4871","Puebla","Tlacotepec de Benito Juárez","San Lucas Viejo","PU.TL.SV"
"4872","Puebla","Tlacotepec de Benito Juárez","Palmillas (La Columna)","PU.TL.PC"
"4873","Puebla","Tlacotepec de Benito Juárez","Guadalupe Victoria","PU.TL.GV"
"4874","Puebla","Tlacotepec de Benito Juárez","Santa María la Alta","PU.TL.SA"
"4875","Puebla","Tlacotepec de Benito Juárez","De Rojas","PU.TL.DR"
"4876","Puebla","Tlacotepec de Benito Juárez","Santo Nombre","PU.TL.SN"
"4877","Puebla","Juan N. Méndez","Atenayuca","PU.JU.AA"
"4878","Puebla","Juan N. Méndez","Animas Guadalupe","PU.JU.AG"
"4879","Puebla","Juan N. Méndez","Guadalupe Victoria","PU.JU.GV"
"4880","Puebla","Juan N. Méndez","Zamarrilla de Álvaro Obregón","PU.JU.ZO"
"4881","Puebla","Juan N. Méndez","San Jerónimo Zoyatitlanapan","PU.JU.SZ"
"4882","Puebla","Juan N. Méndez","Magdalena Alquizapan","PU.JU.MA"
"4883","Puebla","Tehuacán","Centro de la Ciudad","PU.TE.CC"
"4884","Puebla","Tehuacán","Anáhuac","PU.TE.AA"
"4885","Puebla","Tehuacán","Frailes III","PU.TE.FI"
"4886","Puebla","Tehuacán","Los Pinos","PU.TE.LP"
"4887","Puebla","Tehuacán","San Nicolás Tetitzintla","PU.TE.ST"
"4888","Puebla","Tehuacán","Real de Santa Fé","PU.TE.RF"
"4889","Puebla","Tehuacán","Los Frailes I","PU.TE.LI"
"4890","Puebla","Tehuacán","El Convento","PU.TE.EC"
"4891","Puebla","Tehuacán","Frailes II","PU.TE.FI"
"4892","Puebla","Tehuacán","Hacienda Peñafiel","PU.TE.HP"
"4893","Puebla","Tehuacán","Real San Felipe","PU.TE.RF"
"4894","Puebla","Tehuacán","Arcángel","PU.TE.AA"
"4895","Puebla","Tehuacán","Constituyentes 2a Sección","PU.TE.CS"
"4896","Puebla","Tehuacán","Lázaro Cárdenas Norte","PU.TE.LN"
"4897","Puebla","Tehuacán","INFONAVIT San Nicolás","PU.TE.IN"
"4898","Puebla","Tehuacán","Constituyentes 3a Sección","PU.TE.CS"
"4899","Puebla","Tehuacán","Ibero Tabachines","PU.TE.IT"
"4900","Puebla","Tehuacán","Constituyentes","PU.TE.CC"
"4901","Puebla","Tehuacán","Ingeniero Pastor Rouaix","PU.TE.IR"
"4902","Puebla","Tehuacán","Tehuacán (Tehuacán)","PU.TE.T("
"4903","Puebla","Tehuacán","Aeropuerto","PU.TE.AA"
"4904","Puebla","Tehuacán","La Huizachera","PU.TE.LH"
"4905","Puebla","Tehuacán","San Ángel","PU.TE.SÁ"
"4906","Puebla","Tehuacán","Aviación","PU.TE.AA"
"4907","Puebla","Tehuacán","San Vicente Ferrer","PU.TE.SF"
"4908","Puebla","Tehuacán","Hacienda San Vicente","PU.TE.HV"
"4909","Puebla","Tehuacán","Aeropuerto 2a Sección","PU.TE.AS"
"4910","Puebla","Tehuacán","El Edén 2a Sección","PU.TE.ES"
"4911","Puebla","Tehuacán","Paseos de Reforma","PU.TE.PR"
"4912","Puebla","Tehuacán","Lomas de la Soledad","PU.TE.LS"
"4913","Puebla","Tehuacán","Bosques de Reforma","PU.TE.BR"
"4914","Puebla","Tehuacán","Maridol","PU.TE.MM"
"4915","Puebla","Tehuacán","Villa Benavente","PU.TE.VB"
"4916","Puebla","Tehuacán","Villas las Palmas","PU.TE.VP"
"4917","Puebla","Tehuacán","Villas Reforma","PU.TE.VR"
"4918","Puebla","Tehuacán","Agua Santa","PU.TE.AS"
"4919","Puebla","Tehuacán","Villas Verona I","PU.TE.VI"
"4920","Puebla","Tehuacán","Villa Verona II","PU.TE.VI"
"4921","Puebla","Tehuacán","Santiago de Tula","PU.TE.ST"
"4922","Puebla","Tehuacán","Los Pirules","PU.TE.LP"
"4923","Puebla","Tehuacán","El Edén","PU.TE.EE"
"4924","Puebla","Tehuacán","Palmas","PU.TE.PP"
"4925","Puebla","Tehuacán","Villas Campestre","PU.TE.VC"
"4926","Puebla","Tehuacán","Observatorio","PU.TE.OO"
"4927","Puebla","Tehuacán","Santa Cruz","PU.TE.SC"
"4928","Puebla","Tehuacán","Jardín","PU.TE.JJ"
"4929","Puebla","Tehuacán","Lobera","PU.TE.LL"
"4930","Puebla","Tehuacán","Villa Alhuelican","PU.TE.VA"
"4931","Puebla","Tehuacán","Los Reyes","PU.TE.LR"
"4932","Puebla","Tehuacán","Villas Paraíso","PU.TE.VP"
"4933","Puebla","Tehuacán","Loma Dorada","PU.TE.LD"
"4934","Puebla","Tehuacán","El Palmar","PU.TE.EP"
"4935","Puebla","Tehuacán","El Pedregal","PU.TE.EP"
"4936","Puebla","Tehuacán","Luis Donaldo Colosio Murrieta","PU.TE.LM"
"4937","Puebla","Tehuacán","El Paseo","PU.TE.EP"
"4938","Puebla","Tehuacán","San Francisco","PU.TE.SF"
"4939","Puebla","Tehuacán","Paraíso de Jesús","PU.TE.PJ"
"4940","Puebla","Tehuacán","San Martín","PU.TE.SM"
"4941","Puebla","Tehuacán","Tepeyac","PU.TE.TT"
"4942","Puebla","Tehuacán","San Nicolás","PU.TE.SN"
"4943","Puebla","Tehuacán","Villas Virginia","PU.TE.VV"
"4944","Puebla","Tehuacán","Benito Juárez","PU.TE.BJ"
"4945","Puebla","Tehuacán","FOVISSSTE Garci Crespo","PU.TE.FC"
"4946","Puebla","Tehuacán","San José Tochapa","PU.TE.ST"
"4947","Puebla","Tehuacán","Guadalupe","PU.TE.GG"
"4948","Puebla","Tehuacán","Cerrada del Pirul","PU.TE.CP"
"4949","Puebla","Tehuacán","Buenos Aires","PU.TE.BA"
"4950","Puebla","Tehuacán","Sarabia","PU.TE.SS"
"4951","Puebla","Tehuacán","La Presita","PU.TE.LP"
"4952","Puebla","Tehuacán","Francisco Sarabia","PU.TE.FS"
"4953","Puebla","Tehuacán","Jacarandas","PU.TE.JJ"
"4954","Puebla","Tehuacán","Emiliano Zapata","PU.TE.EZ"
"4955","Puebla","Tehuacán","La Joya","PU.TE.LJ"
"4956","Puebla","Tehuacán","El Dorado","PU.TE.ED"
"4957","Puebla","Tehuacán","Villas del Sol","PU.TE.VS"
"4958","Puebla","Tehuacán","Cerritos","PU.TE.CC"
"4959","Puebla","Tehuacán","Villa Granadas","PU.TE.VG"
"4960","Puebla","Tehuacán","Del Valle","PU.TE.DV"
"4961","Puebla","Tehuacán","Residencial San Pedro","PU.TE.RP"
"4962","Puebla","Tehuacán","Del Valle 3a Sección","PU.TE.DS"
"4963","Puebla","Tehuacán","Garambuyo","PU.TE.GG"
"4964","Puebla","Tehuacán","Insurgentes","PU.TE.II"
"4965","Puebla","Tehuacán","Moctezuma","PU.TE.MM"
"4966","Puebla","Tehuacán","Santiago de Tula","PU.TE.ST"
"4967","Puebla","Tehuacán","Rincón de los Cipreses","PU.TE.RC"
"4968","Puebla","Tehuacán","Cuauhtémoc","PU.TE.CC"
"4969","Puebla","Tehuacán","Paseo de San Pedro","PU.TE.PP"
"4970","Puebla","Tehuacán","Herradura","PU.TE.HH"
"4971","Puebla","Tehuacán","Guerrero","PU.TE.GG"
"4972","Puebla","Tehuacán","Insurgentes II","PU.TE.II"
"4973","Puebla","Tehuacán","Quinta Guadalupe","PU.TE.QG"
"4974","Puebla","Tehuacán","San Ángel Acoquiaco","PU.TE.SA"
"4975","Puebla","Tehuacán","Allende","PU.TE.AA"
"4976","Puebla","Tehuacán","Bosques de San Pedro","PU.TE.BP"
"4977","Puebla","Tehuacán","Los Cipreses","PU.TE.LC"
"4978","Puebla","Tehuacán","San Pedro Acoquiaco","PU.TE.SA"
"4979","Puebla","Tehuacán","Framboyanes","PU.TE.FF"
"4980","Puebla","Tehuacán","Del Valle 2a Sección","PU.TE.DS"
"4981","Puebla","Tehuacán","Insurgentes III","PU.TE.II"
"4982","Puebla","Tehuacán","Obrero Peñafiel","PU.TE.OP"
"4983","Puebla","Tehuacán","Electricistas","PU.TE.EE"
"4984","Puebla","Tehuacán","24 de Febrero","PU.TE.2F"
"4985","Puebla","Tehuacán","FOVISSSTE El Rosario","PU.TE.FR"
"4986","Puebla","Tehuacán","Hacienda La Herradura IV","PU.TE.HI"
"4987","Puebla","Tehuacán","Del Empleado Municipal","PU.TE.DM"
"4988","Puebla","Tehuacán","Zona Alta","PU.TE.ZA"
"4989","Puebla","Tehuacán","Aquiles Serdán","PU.TE.AS"
"4990","Puebla","Tehuacán","San Lorenzo","PU.TE.SL"
"4991","Puebla","Tehuacán","Francisco Villa","PU.TE.FV"
"4992","Puebla","Tehuacán","El Vergel","PU.TE.EV"
"4993","Puebla","Tehuacán","Agrícola el Porvenir","PU.TE.AP"
"4994","Puebla","Tehuacán","Valle del Sol","PU.TE.VS"
"4995","Puebla","Tehuacán","Plaza","PU.TE.PP"
"4996","Puebla","Tehuacán","Residencial el Paseo","PU.TE.RP"
"4997","Puebla","Tehuacán","Las Garzas","PU.TE.LG"
"4998","Puebla","Tehuacán","Ex-Hacienda San Lorenzo","PU.TE.EL"
"4999","Puebla","Tehuacán","Miguel Romero","PU.TE.MR"
"5000","Puebla","Tehuacán","Primavera","PU.TE.PP"
"5001","Puebla","Tehuacán","Cuatro Caminos","PU.TE.CC"
"5002","Puebla","Tehuacán","INFONAVIT San Rafael","PU.TE.IR"
"5003","Puebla","Tehuacán","Los Laureles","PU.TE.LL"
"5004","Puebla","Tehuacán","San Antonio Viveros","PU.TE.SV"
"5005","Puebla","Tehuacán","San Rafael","PU.TE.SR"
"5006","Puebla","Tehuacán","INFONAVIT San Francisco","PU.TE.IF"
"5007","Puebla","Tehuacán","El Lucero","PU.TE.EL"
"5008","Puebla","Tehuacán","INFONAVIT Jardines de Tehuacán","PU.TE.IT"
"5009","Puebla","Tehuacán","Ex-Hacienda","PU.TE.EE"
"5010","Puebla","Tehuacán","El Riego","PU.TE.ER"
"5011","Puebla","Tehuacán","El Riego INFONAVIT","PU.TE.EI"
"5012","Puebla","Tehuacán","Venustiano Carranza","PU.TE.VC"
"5013","Puebla","Tehuacán","El Carmen","PU.TE.EC"
"5014","Puebla","Tehuacán","INFONAVIT Granada","PU.TE.IG"
"5015","Puebla","Tehuacán","La Arcadia","PU.TE.LA"
"5016","Puebla","Tehuacán","San Antonio","PU.TE.SA"
"5017","Puebla","Tehuacán","INFONAVIT Venustiano Carranza","PU.TE.IC"
"5018","Puebla","Tehuacán","Niños Héroes","PU.TE.NH"
"5019","Puebla","Tehuacán","E S Mint Atlanta","PU.TE.EA"
"5020","Puebla","Tehuacán","Puesta del Sol","PU.TE.PS"
"5021","Puebla","Tehuacán","Reforma","PU.TE.RR"
"5022","Puebla","Tehuacán","Vicente Suárez","PU.TE.VS"
"5023","Puebla","Tehuacán","El Riego","PU.TE.ER"
"5024","Puebla","Tehuacán","El Riego 1a Sección","PU.TE.ES"
"5025","Puebla","Tehuacán","Concordia","PU.TE.CC"
"5026","Puebla","Tehuacán","El Riego 2a Secc","PU.TE.ES"
"5027","Puebla","Tehuacán","Esmeralda","PU.TE.EE"
"5028","Puebla","Tehuacán","Chapultepec","PU.TE.CC"
"5029","Puebla","Tehuacán","Real de las Flores","PU.TE.RF"
"5030","Puebla","Tehuacán","México 68","PU.TE.M6"
"5031","Puebla","Tehuacán","Arboledas","PU.TE.AA"
"5032","Puebla","Tehuacán","3 de Mayo","PU.TE.3M"
"5033","Puebla","Tehuacán","América","PU.TE.AA"
"5034","Puebla","Tehuacán","Jorge Carreño","PU.TE.JC"
"5035","Puebla","Tehuacán","16 de Marzo","PU.TE.1M"
"5036","Puebla","Tehuacán","Tehuacán","PU.TE.TT"
"5037","Puebla","Tehuacán","Libertad","PU.TE.LL"
"5038","Puebla","Tehuacán","Puebla","PU.TE.PP"
"5039","Puebla","Tehuacán","Jardines de Tehuacán (Ascote)","PU.TE.J("
"5040","Puebla","Tehuacán","Jardines de Tehuacán","PU.TE.JT"
"5041","Puebla","Tehuacán","Insurgentes","PU.TE.II"
"5042","Puebla","Tehuacán","Santo Domingo","PU.TE.SD"
"5043","Puebla","Tehuacán","Ignacio Zaragoza","PU.TE.IZ"
"5044","Puebla","Tehuacán","Benito Juárez","PU.TE.BJ"
"5045","Puebla","Tehuacán","Santa María VI","PU.TE.SV"
"5046","Puebla","Tehuacán","La Pedrera","PU.TE.LP"
"5047","Puebla","Tehuacán","Morelos","PU.TE.MM"
"5048","Puebla","Tehuacán","Xochipilli","PU.TE.XX"
"5049","Puebla","Tehuacán","18 de Marzo","PU.TE.1M"
"5050","Puebla","Tehuacán","El Molino","PU.TE.EM"
"5051","Puebla","Tehuacán","El Rosario","PU.TE.ER"
"5052","Puebla","Tehuacán","Concepción","PU.TE.CC"
"5053","Puebla","Tehuacán","Ricardo Flores Magón","PU.TE.RM"
"5054","Puebla","Tehuacán","Morelos","PU.TE.MM"
"5055","Puebla","Tehuacán","El Mirador","PU.TE.EM"
"5056","Puebla","Tehuacán","Independencia","PU.TE.II"
"5057","Puebla","Tehuacán","Leyes de Reforma","PU.TE.LR"
"5058","Puebla","Tehuacán","La Purísima","PU.TE.LP"
"5059","Puebla","Tehuacán","Sotolin","PU.TE.SS"
"5060","Puebla","Tehuacán","La Purísima 1a Secc","PU.TE.LS"
"5061","Puebla","Tehuacán","Las Flores","PU.TE.LF"
"5062","Puebla","Tehuacán","Nicolás Bravo 3a Sección","PU.TE.NS"
"5063","Puebla","Tehuacán","Santa Mónica","PU.TE.SM"
"5064","Puebla","Tehuacán","Rancho Grande","PU.TE.RG"
"5065","Puebla","Tehuacán","Villas Esmeralda","PU.TE.VE"
"5066","Puebla","Tehuacán","Granjas de Oriente","PU.TE.GO"
"5067","Puebla","Tehuacán","Rancho Viejo","PU.TE.RV"
"5068","Puebla","Tehuacán","Rancho Viejo II","PU.TE.RI"
"5069","Puebla","Tehuacán","El Calvario","PU.TE.EC"
"5070","Puebla","Tehuacán","El Humilladero","PU.TE.EH"
"5071","Puebla","Tehuacán","Rancho Grande II","PU.TE.RI"
"5072","Puebla","Tehuacán","Los Álamos","PU.TE.LÁ"
"5073","Puebla","Tehuacán","Estrella del Sur","PU.TE.ES"
"5074","Puebla","Tehuacán","Nicolás Bravo","PU.TE.NB"
"5075","Puebla","Tehuacán","La Paz","PU.TE.LP"
"5076","Puebla","Tehuacán","Miguel Hidalgo","PU.TE.MH"
"5077","Puebla","Tehuacán","Rancho Grande III","PU.TE.RI"
"5078","Puebla","Tehuacán","San Miguel","PU.TE.SM"
"5079","Puebla","Tehuacán","Bellavista","PU.TE.BB"
"5080","Puebla","Tehuacán","Europa","PU.TE.EE"
"5081","Puebla","Tehuacán","Rancho Las Flores II","PU.TE.RI"
"5082","Puebla","Tehuacán","Villas Universidad","PU.TE.VU"
"5083","Puebla","Tehuacán","Agua Blanca II","PU.TE.AI"
"5084","Puebla","Tehuacán","Nueva España","PU.TE.NE"
"5085","Puebla","Tehuacán","Nacional","PU.TE.NN"
"5086","Puebla","Tehuacán","Valle Sur","PU.TE.VS"
"5087","Puebla","Tehuacán","Cultural","PU.TE.CC"
"5088","Puebla","Tehuacán","Nicolás Bravo 2a Sección","PU.TE.NS"
"5089","Puebla","Tehuacán","Hacienda El Humilladero","PU.TE.HH"
"5090","Puebla","Tehuacán","Revolución","PU.TE.RR"
"5091","Puebla","Tehuacán","Hacienda El Humilladero II","PU.TE.HI"
"5092","Puebla","Tehuacán","Rancho Las Flores I","PU.TE.RI"
"5093","Puebla","Tehuacán","Agua Blanca I","PU.TE.AI"
"5094","Puebla","Tehuacán","Puerta del Sol","PU.TE.PS"
"5095","Puebla","Tehuacán","Jardines del Valle","PU.TE.JV"
"5096","Puebla","Tehuacán","15 de Mayo","PU.TE.1M"
"5097","Puebla","Tehuacán","Villas Puerta del Sol II","PU.TE.VI"
"5098","Puebla","Tehuacán","Los Delfines","PU.TE.LD"
"5099","Puebla","Tehuacán","Los Pinos","PU.TE.LP"
"5100","Puebla","Tehuacán","Del Empleado","PU.TE.DE"
"5101","Puebla","Tepanco de López","Tepanco de López","PU.TE.TL"
"5102","Puebla","Tepanco de López","San Luis Temalacayuca","PU.TE.ST"
"5103","Puebla","Tepanco de López","San Andrés Cacaloapan","PU.TE.SC"
"5104","Puebla","Tepanco de López","San Bartolo Teontepec","PU.TE.ST"
"5105","Puebla","Tepanco de López","Francisco I Madero","PU.TE.FM"
"5106","Puebla","Tepanco de López","José María Pino Suárez","PU.TE.JS"
"5107","Puebla","Chapulco","Chapulco","PU.CH.CC"
"5108","Puebla","Chapulco","Puente Colorado","PU.CH.PC"
"5109","Puebla","Santiago Miahuatlán","Santiago Miahuatlán","PU.SA.SM"
"5110","Puebla","Santiago Miahuatlán","El Carmen","PU.SA.EC"
"5111","Puebla","Santiago Miahuatlán","Las Minas","PU.SA.LM"
"5112","Puebla","Santiago Miahuatlán","San Isidro Vista Hermosa","PU.SA.SH"
"5113","Puebla","Nicolás Bravo","Nicolás Bravo","PU.NI.NB"
"5114","Puebla","Nicolás Bravo","Azumbilla","PU.NI.AA"
"5115","Puebla","Nicolás Bravo","Santa Ana","PU.NI.SA"
